Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column102;Column103;Column104;Column105;Column106;Column107;Column108;Column109;Column110;Column111;Column112;Column113;Column114;Column115;Column116;Column117;Column118;Column119;Column120;Column121;Column122;Column123;Column124;Column125;Column126;Column127;Column128;Column129;Column130;Column131
-16342.0;-821.0;-1928.0;-257.0;-202.0;-273.0;-262.0;-406.0;128254.0;128476.0;127822.0;756.0;977.0;957.0;579.0;303.0;552.0;322.0;327.0;358.0;1905.0;782.0;1704.0;229.0;207.0;281.0;182.0;422.0;179364.0;179112.0;179367.0;8275.0;8805.0;8772.0;18033.0;17852.0;17336.0;25307.0;25222.0;26032.0;-15.128386401106237;17.817499355187643;-3.9037985413037823;-21.74791756855179;13.451397055565213;5.392549264232174;-12.396482903666739;10.57241725665577;160011.31023121058;160144.51246946544;160021.19814804295;5786.407032892121;5882.768675793899;5852.525421803101;4232.540476055218;3927.9287621428166;4184.9162074646365;1092.1894563426688;1034.6740328353121;1135.9622791569618;386.0263904727462;133.50615599811687;307.0018488067273;37.54927040172209;46.232427043177594;21.06732834697791;19.237776726575703;27.07199566946973;21279.982093645158;21304.18230524089;21598.822928464884;2018.0407547120467;2037.959699909787;2017.091735504664;3781.703496846667;3917.3263893809067;3732.2631246862315;3301.7089967843717;3057.784472289569;3400.615423172296;-4.834677827392556;-0.0285808184114257;-0.0008262482812899238;0.07859090383284577;0.25940165192956216;-0.0993443968509092;0.016002361269603377;-0.033098346451232635;-0.6479209300696407;-0.6508218365198977;-0.6495288629506895;-0.8841265781461298;-0.7396025398326066;-0.7525174574619778;1.2071970538318457;1.147679709633083;1.1284982698793025;5.430400292848397;5.746111029799951;5.473842025354004;89.03762880256332;0.7078292120236087;0.6349755969098956;0.21795251830887707;0.2083776717629009;5.211378081262891;2.4590533286927556;5.526174096552804;-1.4761384540815339;-1.4732423386814055;-1.4756023825045281;-0.17850334842814775;-0.38871204634066947;-0.3621792918193574;1.6054641695054137;1.3515198725958912;1.2769969480374952;29.832302216402823;34.704261860825376;30.317672246061328;P108_F12_C6;83;108;102;2;5;4,5;38,33;80;2;0,023809524
-16666.0;-840.0;-1666.0;-205.0;-185.0;-260.0;-175.0;-298.0;127751.0;128487.0;128606.0;860.0;650.0;620.0;363.0;666.0;485.0;326.0;330.0;366.0;1977.0;743.0;1654.0;172.0;241.0;203.0;119.0;276.0;178125.0;178345.0;178536.0;7862.0;7948.0;7943.0;14775.0;16018.0;15687.0;36623.0;36793.0;37084.0;-17.822521037935303;17.537825481160755;-4.2030432495570516;-21.410774486624817;13.377380741855438;5.414956730168135;-12.545103012949975;11.074398429377755;156567.44388128625;156900.89429520752;157006.1408458636;5556.366728614068;5534.415948639973;5482.480542884497;3385.3983217885902;3856.213718533536;3521.511798164104;1260.6820972011037;1280.593005575266;1304.0899926789434;432.07333485263484;132.34191470395845;300.95652213946215;35.81621247772735;45.70708377118966;19.04647931164561;17.624189394525168;25.05946954528137;20278.200400514674;20013.566439836555;19953.8009595258;1906.8329942365633;2025.405898884158;2008.0660148887914;2970.234971168768;2955.2315770198607;2968.1932821851;4823.089952813915;4825.675620048826;4882.048824926145;-5.85582133912632;-0.036362337567832616;0.00023689050001956592;0.11371496809424399;0.3042577390081182;-0.04212439235366857;0.007809354233833332;0.046452865216512616;-0.4574642998321519;-0.4526784856578926;-0.45017670077288413;-0.7994231893461627;-0.7905102463921858;-0.7742464972813041;0.6117652048302976;0.6349826527018352;0.6810713999690854;6.352412314240533;6.371999856031671;6.40220601645027;100.35712988992555;0.7960098535678579;0.6682241391614503;0.3728820947291047;0.562517088756493;2.8277679716994424;1.666621951140776;2.983457996458256;-1.5385497721839838;-1.539635179983697;-1.5401832175483894;-0.25838668798090714;-0.2704760659934906;-0.26244057780471186;-0.44469909425220333;-0.0519207525188663;-0.05237318134920521;39.898859075493284;40.41736882423022;40.56946809431325;P108_F12_C7;84;108;102;2;5;4,5;38,33;80;1;0,011904762
-18985.0;-5922.0;-16553.0;-303.0;-585.0;-548.0;-266.0;-583.0;2160.0;3419.0;2026.0;289.0;312.0;321.0;269.0;291.0;322.0;291.0;297.0;329.0;4293.0;7560.0;13177.0;386.0;699.0;353.0;308.0;567.0;332630.0;337753.0;322385.0;15758.0;15857.0;15658.0;18867.0;20308.0;19504.0;43900.0;44371.0;43203.0;-15.775550012253277;15.09854611904672;-6.770930705995505;-21.80907547439754;13.67816774777601;5.632764739010713;-12.05884412315467;11.291175352526366;148369.06538668284;148441.79912615605;148373.96574917645;5670.69616694003;5723.898915275729;5747.273055559384;4746.060135349331;4899.8839193417225;4844.966989648946;6900.538103179744;6993.956886689731;6490.515512797541;563.662432196531;133.3985412708921;286.5849106734773;38.816304597843576;45.11063045382198;21.996950957043232;19.17507150025257;23.571420897201712;30688.242146323653;30871.954179669567;30555.688090604464;3716.4813250949146;3779.7078551996487;3734.878732977669;4302.601491796966;4415.350209402882;4411.18866433203;10323.148614173386;10390.506997073793;9791.48252044112;-8.724827191398928;-0.01972350840141585;-0.015163936751356716;0.06015510633978972;0.20708776415095448;-0.057271754622395206;-0.04789008098523271;-0.0683047397252545;-1.3819325040010026;-1.2967582905679886;-1.5406525180186261;0.5148021937588699;0.5093474658961974;0.5160436926492389;0.9222400749712197;0.9370861302694161;0.9117307988245661;1.2982500025140606;1.2863056866636595;1.3199667928716445;148.56968269093753;6.239474355487403;6.938551409026854;1.1556013750367073;1.466306649608649;3.4429165074284516;1.8487653101846648;7.2611872909566095;10.208249256175083;10.406579406161008;10.03504408022566;-0.5814492301468772;-0.6132557148299771;-0.5673354055494602;-0.1597829790238401;-0.08049862440547528;-0.14287180949631084;0.1746733883275371;0.15924867785786567;0.22043912838446023;P110_F01_C1;85;110;102;2;5;4,5;38,33;80;0;0
-21147.0;-1609.0;-1935.0;-428.0;-254.0;-458.0;-307.0;-311.0;128759.0;127875.0;128065.0;318.0;319.0;326.0;262.0;295.0;327.0;307.0;337.0;352.0;22729.0;590.0;1262.0;437.0;255.0;331.0;271.0;362.0;162093.0;161888.0;162170.0;8449.0;8516.0;8633.0;19213.0;19252.0;19706.0;20126.0;22423.0;21197.0;-35.490379945758995;17.09595365638936;-5.942414944439558;-21.720609291045356;14.021816888925684;5.248356249136084;-12.358782304924933;11.485284780068167;146826.441865622;146431.02801389608;146424.00716978344;4406.247616231798;4502.490686673073;4437.461305344075;4606.6778771527825;4799.352465075024;4940.956316061794;1426.7444009165497;1651.8111094685491;1614.2507945894006;2069.3750365316178;98.99495546339043;214.88889266834957;27.36247138065499;29.257541837085295;17.568527118758887;13.621822660435472;19.36850308312836;14023.801455793997;14365.058382186598;14341.097750369767;1750.3499788683198;1809.0607717343173;1752.9033001488708;3981.721107713764;3949.8507372662457;3954.935232929251;3368.857999478069;3845.0516418442644;3697.0139539499496;1.6197096351128546;-0.28417886467458114;-0.01502279313766887;0.1667289820827917;0.20891749953156022;-0.001000206309785211;-0.01959910793959887;0.2452962638148254;-0.3529638526291959;-0.36066950975571044;-0.35698373689631274;-0.5108236488233139;-0.6087747759335308;-0.4253193227900581;0.9619616703330999;0.9177993247379804;0.9567962864530271;4.100341204737727;3.880514652300614;3.9229115729391135;36.793059822656865;1.675536575294588;0.29010447096785974;2.587240495016734;0.8166721555799241;16.319727007680864;14.7913692858405;30.231109583650472;-1.788476477034936;-1.784789791742429;-1.7866831032397243;0.19563982205513497;0.18819608395622245;0.2130208916085059;1.0823389608383982;0.9378403008804344;1.0605250806550597;16.973984293380205;14.966592111390828;15.341761399026687;P110_F01_C2;1;110;105;2;5;4,5;38,33;80;124;1
-20425.0;-1682.0;-1879.0;-409.0;-221.0;-378.0;-282.0;-280.0;128227.0;128496.0;127661.0;493.0;557.0;484.0;451.0;432.0;333.0;313.0;342.0;364.0;4381.0;602.0;1338.0;370.0;306.0;333.0;269.0;296.0;163142.0;162833.0;162986.0;8105.0;8280.0;8129.0;18517.0;19249.0;18829.0;19705.0;21334.0;20523.0;-38.81866339906216;17.168065887656308;-4.813974213136388;-21.536622729094827;13.541646101844858;5.0829490726925455;-12.34861133584475;11.101134202435905;147216.98975526466;147279.9683307586;147137.30331734288;4551.1089112936015;4685.718595007725;4522.3532401008215;4496.5549638181965;4504.576591592812;4187.922676640377;1375.7233108382795;1558.9757297341248;1550.9612570127654;1116.6134336845616;100.04533161401072;218.36721532076848;24.677749613302716;26.806419791945967;15.178381986324728;12.10096337425897;16.492220731715378;14684.524516638432;14449.926029496502;14574.618991033607;1593.4759132747981;1621.0340581495796;1624.0028805244071;3571.093542118357;3686.4379791379192;3597.687515894985;3295.64331543082;3753.4113236003946;3651.747713709923;-5.970133421913505;-0.1738681815375184;-0.0008832865351279405;0.1826176803305652;0.26412775634960844;-0.015124927057604666;0.03261096433758896;0.045815451408568866;-0.37960314580026244;-0.37294122977270233;-0.3767156607819632;-0.6804364068870704;-0.6587707518096512;-0.6661948552764295;0.8856327196116227;1.0063486016186873;0.9873314481532248;4.197663746695087;4.157932737868481;4.135850423202034;55.66432733554786;1.0673023482481678;0.30594619867715345;1.780237896083503;0.8690559631902519;13.72514060390171;13.751661051806202;25.961346097375372;-1.7521054291680718;-1.7611128846067323;-1.751911192835093;0.6361395122725835;0.5702057249692816;0.6502202926733234;1.269233796249357;1.7657452811460859;1.6542494987162994;17.459801278479244;17.028309187864654;16.805478153160923;P110_F01_C3;2;110;105;2;5;4,5;38,33;80;123;0,991935484
-20292.0;-1824.0;-2233.0;-244.0;-156.0;-220.0;-178.0;-422.0;128430.0;128646.0;127817.0;468.0;494.0;488.0;302.0;394.0;492.0;310.0;336.0;365.0;2264.0;589.0;1249.0;183.0;160.0;220.0;129.0;422.0;163212.0;163338.0;162985.0;7783.0;7800.0;7931.0;16867.0;16877.0;17368.0;23619.0;25549.0;24224.0;-34.62685328339138;20.881520970681287;-1.2644705113503996;-21.56686544615456;14.259770803518931;5.823406965451096;-12.273227499140235;11.235162891268326;149841.6115873336;149807.93490318678;149542.5355486083;4436.803650665591;4512.196399757967;4480.704366680113;3422.4451895925777;3569.0927793465107;3659.07442517144;772.429558289633;841.3580576845502;855.8679407018959;1074.5930636782336;102.62558855303908;222.15946951252408;25.452637610550273;27.835904077006994;15.614340073472544;11.938038136069684;15.53613722801887;13843.622505131936;13705.93961077854;14054.136604441263;1552.272540992576;1604.721990188274;1564.9221003611526;3218.795571286066;3202.367347265093;3173.2912662526605;2532.188157094224;2798.1205917234097;2607.6452320183057;-6.3825226136807665;-0.18193632627429462;-0.008055952083812604;0.18624472021757313;0.2023707112268263;-0.07734768319301663;0.03429804252292049;-0.10932806474517046;-0.7121745365251247;-0.7139417159323126;-0.7175649321710157;-0.8273428077338867;-0.8629731048636883;-0.7449507991985552;1.0527518712792618;1.008055766775521;1.120351855029743;7.324091402096585;7.366365353887115;7.364984432621958;59.98427431703802;1.107927085922153;0.32520980219026896;0.36863317584016375;0.38496191526933954;6.30402145307246;4.604296681371321;27.684740898765334;-1.3510239452464825;-1.350185250753591;-1.3466491505565579;0.4780220182778012;0.5484014806941113;0.4154099802087412;1.699094280931897;1.4666023100479748;2.1226447974206657;54.40025659964749;54.11944273657004;54.64685356817573;P110_F01_C4;3;110;105;2;5;4,5;38,33;80;122;0,983870968
-19915.0;-1376.0;-1271.0;-228.0;-157.0;-276.0;-183.0;-333.0;128178.0;128023.0;128508.0;639.0;734.0;573.0;377.0;361.0;320.0;309.0;341.0;370.0;2943.0;575.0;1367.0;180.0;194.0;263.0;162.0;300.0;164419.0;164045.0;164072.0;7408.0;7569.0;7352.0;16179.0;17168.0;16159.0;20334.0;22560.0;21484.0;-30.22011717159324;17.60156052508274;-4.269810915637088;-21.745606065253515;13.925436643464336;5.070938631404483;-12.269364567809436;10.865494880221185;148913.10957165522;148613.59973558964;148745.04494976203;4689.588154415653;4812.214806980433;4686.535854045479;3640.716287678477;3630.9074563722897;3381.799576943416;812.753410893707;924.697673188789;923.4570068746694;921.2172290211231;100.18753314868869;219.0581737141592;25.011329250982612;26.88049123733631;15.54572808159304;12.063644756150977;15.882721955839367;14075.759026189351;14298.526015182224;14098.353832041606;1431.9602934056356;1442.7796595570005;1450.8906147428052;3107.6561018091693;3192.470591655518;3110.376708345115;2392.7029775377205;2678.259751852359;2532.4379524274855;-6.752261456503877;-0.11531770996454632;-0.005667649767085404;0.20511603987982985;0.21367768328517023;-0.10029466933410357;0.08627032018224909;0.06020160149857103;-0.563305258048706;-0.572311720991954;-0.5630273568675648;-1.2745024189796077;-1.1681607789428314;-1.3334835623361725;0.9293078121754815;1.06638315050516;0.968278623511296;6.915751577873754;6.873347570876882;6.899647450761001;72.71594961384972;0.6859465194227443;0.3332447801667362;0.6061323634757696;0.6781773723669562;8.757411176468171;6.980978611827387;24.810157265003784;-1.5481033395841652;-1.5389915622172712;-1.5528264705191495;1.3304303361441097;1.1991622292723427;1.3963380469482027;1.4108510127939047;2.1390855977738674;1.500079274112478;48.59957981363641;47.62215788183105;48.10072749197349;P110_F01_C5;4;110;105;2;5;4,5;38,33;80;121;0,975806452
-20407.0;-1266.0;-1756.0;-251.0;-183.0;-251.0;-187.0;-412.0;127916.0;128364.0;128438.0;715.0;623.0;779.0;299.0;391.0;483.0;311.0;348.0;376.0;4808.0;555.0;1176.0;218.0;206.0;254.0;170.0;349.0;161086.0;160629.0;160618.0;7483.0;7916.0;7491.0;16841.0;16804.0;17543.0;23758.0;25937.0;24813.0;-34.97377002914441;17.329016301093;-3.8108346546281617;-21.719735866960146;13.76437692847008;4.810311321876309;-11.932290075233249;11.404059551044943;147682.13799233377;147589.4599188934;147551.8630076107;4739.298150102772;4820.0622187656245;4770.664407532915;3355.186989611688;3514.573523693128;3650.730403866452;959.2604299761124;1106.8619521137714;1091.4690850508305;1071.9140820389114;99.87636760320339;217.57532406749385;24.524831209482908;26.16327672348697;16.372264293881372;12.428081838574574;17.35072688455894;13736.083478807623;13681.51265324215;13715.627264764069;1383.9064342932677;1488.2310196775204;1358.1482143613728;3298.53182520809;3285.3120020951696;3312.6505129010898;2868.1934732636946;3277.1938517105464;3055.2158608689115;-5.359679439647152;-0.14029201684579454;-0.008038540431146945;0.19020982893014693;0.18302453786465397;-0.11936142266200729;-0.03810551978711501;-0.1874301013155055;-0.5205087971300381;-0.5228963967839806;-0.5148533754956952;-1.3841260214649522;-1.182934771456745;-1.401729179245258;1.4094062395385278;1.3530916612763122;1.4386799829249728;6.012155888183326;5.856493338887344;5.902947106492706;52.13472712213454;0.8052873755030276;0.3145234246472195;1.244614324651181;0.7873936268549437;10.387617360882649;9.428779159662227;29.23889342212044;-1.6182301533273453;-1.621650850555287;-1.63112673325364;1.706565087648067;1.5730319868065497;1.619929625255395;3.2515240321084704;3.021173300141701;3.504891641690757;37.269157731608416;34.552667869323855;35.49736510350266;P110_F01_C6;5;110;105;2;5;4,5;38,33;80;120;0,967741935
-19271.0;-2447.0;-1849.0;-280.0;-172.0;-268.0;-188.0;-326.0;127995.0;128311.0;128200.0;334.0;340.0;366.0;374.0;371.0;318.0;311.0;353.0;374.0;1782.0;523.0;1104.0;273.0;206.0;277.0;199.0;342.0;415242.0;426994.0;433579.0;7133.0;7721.0;7270.0;17864.0;18649.0;18196.0;42255.0;44811.0;43382.0;-36.672315117335536;17.28218278895469;-3.8517205016441887;-21.745227409987404;14.024892881809846;4.5418154933465615;-12.846855098783543;10.59538146344972;149001.30888418827;148955.37445795877;149034.58995240612;4291.053516657853;4427.918191433104;4287.720518244315;3791.6644103648864;3809.853675304072;3522.5362771020623;2505.5423585404546;2776.255473294553;2701.558751983078;1160.7231701109972;98.7950265987932;211.52485490909052;23.48627920187433;25.118226857231104;17.567263778476274;12.945298918810433;18.761948110411538;29499.571113838465;29927.274247488218;30866.166083834996;1673.2828253255366;1720.6729748348246;1696.60569739543;3637.9709758415443;3795.8924039360095;3655.0704312443327;7459.59760424226;8043.170799085929;7760.4141092553755;-5.909655724479785;-0.3305860833498795;-0.021682430611484758;0.16638047794217742;0.1981060069013801;-0.07808734083314813;-0.06884412389747795;-0.006175783250918873;5.723808488134232;5.903038049431665;5.983161023250169;-1.1660626492195239;-1.026397791738886;-1.1417045867895275;1.542334926230947;1.683480649157755;1.6132058259781308;3.8414977107096044;3.718003522642305;3.766340288550169;50.01459407183587;2.908376873614108;0.3816862851352356;2.3626219686634373;1.2813239676732433;12.920941222658966;11.852641530413521;24.80519268549051;42.823414262096684;45.63920627657938;46.05332342878682;0.30214240534557346;0.4062092627558398;0.19123367843474792;2.987861254911156;3.583901910350064;3.2295082331595664;13.92149144070083;12.88366582440774;13.300941751912013;P110_F01_C7;6;110;105;2;5;4,5;38,33;80;119;0,959677419
-18158.0;-1836.0;-1312.0;-456.0;-273.0;-372.0;-371.0;-433.0;1934.0;2012.0;2063.0;284.0;310.0;336.0;271.0;290.0;321.0;311.0;332.0;366.0;1486.0;611.0;1349.0;417.0;347.0;375.0;334.0;643.0;379916.0;342669.0;377443.0;15590.0;15882.0;15812.0;18142.0;19117.0;18769.0;41362.0;41501.0;40878.0;-17.008403304403494;17.357564071672567;-4.134081817568283;-21.508671768892324;14.118302990024938;5.096289986098391;-12.254438472844972;11.147516425662982;137680.37096664906;137666.75341166268;137639.45348348716;4568.200661327262;4608.458199509425;4633.73824721172;4556.298193546639;4659.052404764809;4637.051022482417;6274.67157241398;6951.632001192557;6902.684541475248;480.4341197620129;95.7815818503492;211.90846219463444;21.63630279187172;24.247312618290707;16.047378341080933;12.282841225818494;17.96684680513349;31611.471539125305;30628.59747894872;31413.89583936858;2627.753487707521;2676.131504761366;2645.547733350898;3857.143846842687;3953.1694764033473;3965.501357453135;9125.788797846599;10036.584733389876;9803.69886913604;-7.154093165836793;-0.06971088872606129;0.010201238659067517;0.10075471507209258;0.10102020281309916;0.08760052205637889;-0.052834746668371214;0.24592165086720763;-1.690040649864019;-2.2225032427023823;-1.695744636203339;0.6321927407114963;0.6388090622701389;0.620366629245591;1.1343365179926796;1.1542633899551553;1.144811783369076;1.23620551615654;1.2526381354477596;1.2138463562398538;102.44023778007048;0.7555844959733764;0.33734123657101334;6.840218416841534;2.1887739843710303;15.850567340638612;16.673179932356764;30.661742878786974;15.688440806083939;13.973661087105683;15.516262750872173;1.0335657797949658;1.0110698844969033;1.0083934067996259;1.3433671932391178;1.4168647410210387;1.4024064561320069;-0.018990377557446703;0.06233079261823704;-0.029760717590812114;P110_F02_C1;7;110;105;2;5;4,5;38,33;80;118;0,951612903
-20065.0;-791.0;-1538.0;-243.0;-155.0;-201.0;-206.0;-293.0;127945.0;127963.0;128222.0;442.0;399.0;481.0;293.0;364.0;450.0;310.0;338.0;364.0;1392.0;566.0;1328.0;176.0;182.0;232.0;160.0;322.0;163212.0;162980.0;163088.0;8747.0;8860.0;8916.0;16449.0;16731.0;17001.0;19758.0;21366.0;20243.0;-22.12864829228338;18.823708995014435;-2.926215497832673;-21.621257794387958;14.015921342044475;5.352051577451096;-11.976679375294394;11.44011508879725;150106.10403246048;150170.80536267045;150045.283443487;4557.951727599766;4637.175980925291;4584.331172090689;3912.133313812432;4101.470174851502;4198.918346858529;801.7896344014055;912.5446749769932;911.3502049694638;689.9764994246303;95.57329917753228;219.1496527341434;23.439348425596783;26.312005314553097;14.72080689460224;11.90317382831495;15.434224110546605;14138.937423565785;14246.482934658028;14202.393627404375;1789.4151100672827;1858.3631316112558;1780.8773456080567;3398.4447792851192;3417.620404234832;3383.121316895757;2068.3395574147503;2427.303585860869;2283.1538774533665;-7.97815799436685;-0.08230353994333178;0.005327610779787217;0.17546731466035545;0.18661314848797472;-0.07262868345706013;-0.1864654657415955;-0.07658943093572809;-0.7301142293055413;-0.729094421815223;-0.7321770104331943;-0.48099546319046116;-0.5407795786428389;-0.3709564348953167;0.7546847772542394;0.715500101721615;0.7553525047769013;7.098225203026454;6.849200126017685;6.875282730042033;104.79128762728845;0.4403600832088852;0.251935207268414;0.7476919757313647;0.6453564911957934;9.14404818202142;6.8033665378757;28.897328048720503;-1.3589759226483995;-1.3624853468634621;-1.3530781000671233;0.2591670761961975;0.23828185886688535;0.287074656983481;0.5968569578427636;0.49684276033765107;0.7478715479420712;54.42663962933435;49.16158931672314;49.659568409181055;P110_F02_C2;8;110;105;2;5;4,5;38,33;80;117;0,943548387
-19415.0;-1590.0;-1418.0;-227.0;-164.0;-230.0;-213.0;-289.0;128136.0;128557.0;127611.0;450.0;500.0;447.0;433.0;413.0;308.0;305.0;338.0;364.0;1526.0;584.0;1163.0;175.0;199.0;234.0;175.0;319.0;163541.0;163485.0;163832.0;8346.0;8500.0;8471.0;16371.0;17311.0;16421.0;21475.0;23605.0;22502.0;-25.28956534812933;17.41433858713609;-3.8086267759380816;-21.777742266268497;13.822611908519551;5.237550089984164;-12.558459096593205;11.304986446107183;149680.24032229025;150021.6581742888;149664.78146380986;4601.200576161325;4718.777637738567;4590.569949585884;4057.419157364062;4056.273991717681;3827.7939773136477;906.6184731724883;1026.4523766654663;1025.4421588044652;758.2190504070697;96.16604703144115;218.64066986384097;23.449552456440905;26.2057306939037;15.276741308961002;12.418028017418743;16.702242901608145;14395.355648917426;14134.043617066181;14402.835378073656;1736.5086820350905;1758.1054085931914;1758.2001917740893;3465.9558592171;3567.7872395624795;3497.622945785807;2493.586896532582;2866.735519016836;2699.174227371782;-7.6134116181444895;-0.0996504775294291;0.0026863172698919314;0.1783590871028005;0.1994688706260584;-0.19446297708242113;-0.068348467110588;-0.1376624163124679;-0.6765226850070378;-0.6722964321308276;-0.6792512285394429;-0.6824635815556459;-0.6303402360990642;-0.7106244750811191;0.964567390205616;1.0872537621455687;1.0045401237703226;6.238468580474835;5.985173923260326;5.997132114677672;92.58872013712393;0.627178930820746;0.2718854954921186;0.994660007598648;0.6859244666380526;12.154702205973036;8.410501101473134;28.239850341565855;-1.4261875379937854;-1.431855134988892;-1.4185385318645256;0.32120807714588606;0.2751848249636808;0.3427617094764548;1.231791411905915;1.779250736228124;1.3226742681503367;41.101543996396;36.950164409574256;37.378777657703615;P110_F02_C3;9;110;105;2;5;4,5;38,33;80;116;0,935483871
-20084.0;-1358.0;-1226.0;-281.0;-178.0;-244.0;-245.0;-362.0;128584.0;128206.0;127605.0;540.0;487.0;564.0;298.0;377.0;456.0;309.0;340.0;364.0;1501.0;564.0;1210.0;369.0;237.0;345.0;188.0;388.0;164545.0;164288.0;164314.0;8241.0;8227.0;8324.0;20621.0;21300.0;22413.0;21430.0;23424.0;22326.0;-28.266263596161128;17.512752710077372;-3.93013594474709;-21.741511283115273;13.693455051117807;4.891720254678371;-11.923171510868737;11.204602289098691;149351.2515056613;149374.15085521562;149173.1784148398;4614.401445434835;4702.062972777644;4656.337653577451;3843.9315345699833;4029.4623464225488;4121.058347386172;971.7200192724645;1132.125415562515;1120.7542760780534;835.8142574224444;97.18067398593617;218.68240685289632;23.886112610257296;26.39654083193066;16.72016668829303;12.885091963022498;18.490403809016247;14362.248208751565;14557.170529523126;14586.595636848031;1695.3023598493712;1754.1018639480374;1691.9148773478462;3837.1723809685277;3858.475935483287;3839.8571042905146;2605.2778270111194;3028.5704246688183;2848.150785353923;-7.139414666109532;-0.1144608043385855;0.005024286627101768;0.17215088035805423;0.18206422081049345;-0.08953870323039143;-0.10577787504148897;0.04019124281327869;-0.5825088120975522;-0.5862954385238124;-0.5832230256187094;-0.8811721886055789;-0.914691340786166;-0.8436515179364882;1.3979277480507344;1.3669633766387788;1.4127725033125151;5.796930497221957;5.365030744756733;5.402996960024624;79.54457524479946;0.6161569701222525;0.28339616483245367;1.838010945202245;0.8552270182779109;14.683014134030284;8.784433931361244;29.535984622908053;-1.5332592554207125;-1.5349720711010706;-1.5340775399597117;0.3273928208112995;0.3415738549577956;0.3640924822646574;2.5527768444876093;2.4967142965497624;2.7257944831754193;35.74738784980367;30.082491483739524;30.646036636490656;P110_F02_C4;10;110;105;2;5;4,5;38,33;80;115;0,927419355
-18964.0;-1491.0;-1580.0;-244.0;-188.0;-221.0;-199.0;-344.0;127807.0;128780.0;128214.0;616.0;670.0;560.0;346.0;351.0;315.0;307.0;338.0;362.0;1768.0;584.0;1315.0;209.0;211.0;225.0;166.0;347.0;164945.0;165077.0;165410.0;7658.0;7909.0;7543.0;17944.0;19434.0;17489.0;24212.0;25534.0;24663.0;-32.96317245227539;18.086572532317103;-2.881334502262798;-21.965017800399373;13.95193526443546;5.109364567017171;-12.162648732864438;10.537425770714973;148840.77785904604;149206.10824930776;149089.42239172457;4740.516796405622;4881.033488323494;4732.775612559428;3746.8594639778485;3749.2945509638994;3497.9221043832613;950.3815370147851;1079.36878950943;1073.402016613552;881.4548576249972;96.99227482172657;217.78574740939564;23.095495574794587;25.555823790098373;15.570493799601783;12.51405535012793;16.817989415139003;14687.677972949105;14420.695056190843;14362.923357040501;1507.2326983488458;1559.821633226714;1546.6669274831224;3408.6846823324913;3542.571750900396;3374.141251959526;2738.370435726285;3157.935281035665;2955.276603380993;-6.9423538213533345;-0.10859932818364895;0.0015171255480164604;0.15279585399912385;0.2151279543360293;-0.17768437631041303;-0.17567292819128685;-0.2141472927272623;-0.557718687637296;-0.5496374446458784;-0.5501639555606037;-1.1659637470096802;-1.005418306358623;-1.225870996393947;1.2996993156717835;1.49497838423854;1.31817484696088;6.322631797663603;6.059874911898702;6.082434899272882;73.7740253309062;0.6290720176738946;0.28995828979976457;1.434290945927951;0.9374302117712019;11.427779960267184;8.452413175829546;29.336287795859448;-1.5583147286481087;-1.5701192145341942;-1.5645461299738628;1.0288176709361325;0.8281600544204104;1.0167782008611574;2.8612012053664504;3.865430182841486;2.902219138131941;42.93450514024559;37.920794724226774;38.681785552516175;P110_F02_C5;11;110;105;2;5;4,5;38,33;80;114;0,919354839
